Duration,Start date,Start terminal,End terminal,Subscription Type
0h 14m 37s,7/5/2014 15:40,31232,31111,Registered
0h 33m 7s,7/5/2014 15:40,31201,31247,Registered
0h 14m 32s,7/5/2014 15:40,31613,31108,Registered
0h 32m 41s,7/5/2014 15:40,31007,31258,Casual
0h 24m 56s,7/5/2014 15:40,31225,31214,Casual
0h 24m 41s,7/5/2014 15:40,31112,31225,Registered
0h 37m 30s,7/5/2014 15:41,31112,31273,Registered
0h 6m 32s,7/5/2014 15:41,31265,31245,Registered
0h 17m 48s,7/5/2014 15:41,31214,31215,Registered
0h 7m 47s,7/5/2014 15:41,31261,31261,Casual
0h 7m 50s,7/5/2014 15:41,31512,31623,Registered
0h 2m 49s,7/5/2014 15:41,31306,31304,Registered
0h 24m 0s,7/5/2014 15:41,31225,31214,Casual
0h 13m 11s,7/5/2014 15:41,31306,31121,Registered
0h 12m 31s,7/5/2014 15:41,31039,31028,Registered
0h 11m 0s,7/5/2014 15:41,31506,31516,Casual
2h 19m 39s,7/5/2014 15:41,31249,31203,Casual
0h 21m 52s,7/5/2014 15:41,31258,31249,Registered
0h 25m 26s,7/5/2014 15:41,31216,31235,Casual
0h 25m 40s,7/5/2014 15:41,31216,31235,Casual
0h 21m 50s,7/5/2014 15:41,31258,31249,Registered
0h 23m 36s,7/5/2014 15:41,31225,31214,Casual
0h 7m 36s,7/5/2014 15:41,31610,31634,Registered
0h 28m 33s,7/5/2014 15:41,31215,31108,Registered
0h 40m 13s,7/5/2014 15:41,31077,31258,Casual
0h 20m 45s,7/5/2014 15:42,31303,31312,Registered
0h 28m 34s,7/5/2014 15:42,31200,31633,Casual
0h 16m 54s,7/5/2014 15:42,31218,31108,Registered
0h 39m 16s,7/5/2014 15:42,31248,31258,Casual
0h 16m 7s,7/5/2014 15:42,31638,31617,Registered
0h 28m 27s,7/5/2014 15:42,31240,31215,Casual
0h 39m 21s,7/5/2014 15:42,31077,31258,Casual
0h 14m 12s,7/5/2014 15:42,31627,31516,Casual
0h 38m 8s,7/5/2014 15:42,31248,31258,Casual
0h 33m 2s,7/5/2014 15:42,31215,31225,Registered
1h 26m 48s,7/5/2014 15:42,31222,31071,Casual
1h 29m 51s,7/5/2014 15:42,31262,31228,Casual
1h 26m 43s,7/5/2014 15:42,31222,31071,Casual
3h 35m 38s,7/5/2014 15:42,31249,31203,Casual
1h 29m 40s,7/5/2014 15:43,31262,31228,Casual
0h 7m 9s,7/5/2014 15:43,31608,31209,Registered
0h 30m 26s,7/5/2014 15:43,31240,31215,Casual
0h 16m 8s,7/5/2014 15:43,31218,31108,Casual
0h 29m 27s,7/5/2014 15:43,31240,31215,Casual
0h 12m 33s,7/5/2014 15:43,31101,31246,Registered
0h 14m 26s,7/5/2014 15:43,31247,31258,Casual
0h 40m 5s,7/5/2014 15:43,31624,31243,Casual
2h 4m 53s,7/5/2014 15:43,31258,31217,Casual
1h 57m 19s,7/5/2014 15:43,31235,31216,Casual
0h 3m 56s,7/5/2014 15:43,31202,31203,Registered
0h 39m 37s,7/5/2014 15:43,31624,31243,Casual
0h 19m 1s,7/5/2014 15:43,31247,31604,Casual
0h 11m 37s,7/5/2014 15:43,31077,31258,Casual
1h 56m 36s,7/5/2014 15:43,31235,31216,Casual
0h 19m 17s,7/5/2014 15:43,31604,31209,Registered
0h 3m 18s,7/5/2014 15:43,31043,31044,Registered
0h 13m 42s,7/5/2014 15:44,31247,31258,Casual
0h 35m 0s,7/5/2014 15:44,31235,31219,Casual
0h 18m 55s,7/5/2014 15:44,31219,31249,Casual
0h 34m 13s,7/5/2014 15:44,31258,31121,Casual
0h 18m 59s,7/5/2014 15:44,31219,31249,Casual
0h 11m 7s,7/5/2014 15:44,31077,31258,Registered
1h 16m 54s,7/5/2014 15:44,31306,31244,Casual
0h 29m 21s,7/5/2014 15:44,31243,31633,Casual
0h 29m 42s,7/5/2014 15:44,31243,31633,Casual
0h 18m 42s,7/5/2014 15:44,31247,31604,Casual
0h 14m 11s,7/5/2014 15:44,31205,31241,Casual
0h 36m 4s,7/5/2014 15:44,31201,31212,Casual
1h 43m 22s,7/5/2014 15:44,31215,31215,Casual
0h 12m 20s,7/5/2014 15:44,31607,31623,Registered
0h 26m 29s,7/5/2014 15:44,31200,31633,Casual
0h 5m 38s,7/5/2014 15:44,31203,31101,Registered
0h 29m 53s,7/5/2014 15:44,31258,31121,Casual
0h 11m 57s,7/5/2014 15:44,31228,31264,Casual
0h 33m 53s,7/5/2014 15:44,31258,31121,Casual
0h 32m 31s,7/5/2014 15:44,31235,31219,Casual
1h 8m 56s,7/5/2014 15:44,31246,31244,Casual
0h 10m 14s,7/5/2014 15:44,31304,31121,Registered
0h 9m 39s,7/5/2014 15:44,31111,31503,Registered
0h 33m 56s,7/5/2014 15:44,31258,31121,Casual
0h 13m 33s,7/5/2014 15:44,31600,31239,Registered
0h 2m 16s,7/5/2014 15:44,31626,31607,Registered
0h 13m 39s,7/5/2014 15:44,31205,31241,Casual
0h 12m 44s,7/5/2014 15:44,31268,31264,Registered
0h 3m 9s,7/5/2014 15:45,31105,31117,Registered
0h 4m 46s,7/5/2014 15:45,31266,31228,Registered
0h 6m 20s,7/5/2014 15:45,31600,31245,Registered
0h 34m 2s,7/5/2014 15:45,31235,31219,Casual
1h 18m 14s,7/5/2014 15:45,31247,31258,Casual
1h 8m 30s,7/5/2014 15:45,31246,31244,Casual
1h 23m 2s,7/5/2014 15:45,31106,31104,Casual
0h 10m 35s,7/5/2014 15:45,31233,31219,Registered
0h 14m 9s,7/5/2014 15:45,31066,31005,Casual
0h 6m 45s,7/5/2014 15:45,31602,31111,Registered
0h 18m 25s,7/5/2014 15:45,31246,31262,Casual
0h 6m 43s,7/5/2014 15:45,31602,31111,Registered
0h 6m 44s,7/5/2014 15:45,31268,31266,Registered
0h 13m 33s,7/5/2014 15:45,31066,31005,Casual
0h 33m 2s,7/5/2014 15:45,31235,31219,Casual
0h 25m 57s,7/5/2014 15:45,31247,31116,Registered
0h 0m 3s,7/5/2014 15:45,31266,31266,Registered
0h 16m 12s,7/5/2014 15:46,31248,31249,Casual
0h 7m 23s,7/5/2014 15:46,31623,31627,Registered
0h 34m 30s,7/5/2014 15:46,31217,31634,Casual
0h 6m 49s,7/5/2014 15:46,31401,31101,Registered
0h 43m 8s,7/5/2014 15:46,32019,31400,Casual
0h 7m 24s,7/5/2014 15:46,31623,31627,Registered
0h 18m 28s,7/5/2014 15:46,31258,31249,Casual
0h 42m 46s,7/5/2014 15:46,32019,31400,Casual
0h 8m 7s,7/5/2014 15:46,31251,31219,Registered
0h 30m 11s,7/5/2014 15:46,31232,31258,Casual
0h 15m 22s,7/5/2014 15:46,31248,31249,Casual
0h 34m 8s,7/5/2014 15:46,31217,31634,Casual
0h 12m 59s,7/5/2014 15:46,31201,31105,Registered
0h 55m 38s,7/5/2014 15:46,31121,31628,Registered
0h 7m 48s,7/5/2014 15:46,31506,31111,Registered
0h 12m 33s,7/5/2014 15:46,31201,31105,Registered
2h 6m 4s,7/5/2014 15:46,31271,31212,Casual
0h 29m 36s,7/5/2014 15:46,31232,31258,Casual
0h 13m 36s,7/5/2014 15:46,31516,31503,Casual
0h 11m 6s,7/5/2014 15:47,31610,31508,Registered
0h 54m 58s,7/5/2014 15:47,31121,31628,Registered
0h 13m 40s,7/5/2014 15:47,31516,31503,Casual
0h 18m 14s,7/5/2014 15:47,31269,31209,Registered
1h 11m 3s,7/5/2014 15:47,31258,31240,Casual
0h 18m 22s,7/5/2014 15:47,31269,31209,Registered
0h 28m 7s,7/5/2014 15:47,31213,31231,Casual
0h 12m 49s,7/5/2014 15:47,31242,31014,Registered
0h 7m 19s,7/5/2014 15:47,31618,31209,Registered
0h 6m 10s,7/5/2014 15:47,31622,31607,Registered
0h 33m 10s,7/5/2014 15:47,31304,31273,Registered
1h 16m 46s,7/5/2014 15:47,31247,31258,Casual
0h 13m 45s,7/5/2014 15:47,31615,31228,Casual
0h 16m 44s,7/5/2014 15:47,31615,31214,Registered
0h 17m 16s,7/5/2014 15:47,31629,31209,Casual
0h 7m 2s,7/5/2014 15:47,31613,31209,Casual
0h 6m 54s,7/5/2014 15:47,31613,31209,Registered
0h 27m 21s,7/5/2014 15:47,31213,31231,Casual
0h 5m 32s,7/5/2014 15:47,31307,31106,Casual
0h 17m 12s,7/5/2014 15:47,31258,31249,Casual
0h 20m 18s,7/5/2014 15:47,31621,31209,Casual
0h 42m 24s,7/5/2014 15:47,31041,31076,Casual
0h 20m 30s,7/5/2014 15:47,31621,31209,Casual
0h 6m 6s,7/5/2014 15:47,31119,31114,Registered
0h 7m 15s,7/5/2014 15:47,31232,31266,Registered
0h 20m 14s,7/5/2014 15:48,31621,31209,Casual
1h 10m 27s,7/5/2014 15:48,31000,31041,Casual
0h 23m 55s,7/5/2014 15:48,31111,31613,Registered
0h 11m 47s,7/5/2014 15:48,31264,31243,Casual
0h 18m 55s,7/5/2014 15:48,31512,31634,Registered
0h 11m 48s,7/5/2014 15:48,31406,31114,Registered
1h 9m 20s,7/5/2014 15:48,31000,31041,Casual
0h 11m 23s,7/5/2014 15:48,31264,31243,Casual
0h 4m 39s,7/5/2014 15:48,31219,31256,Casual
0h 14m 16s,7/5/2014 15:48,31112,31404,Registered
0h 48m 57s,7/5/2014 15:48,31248,31250,Casual
0h 8m 39s,7/5/2014 15:48,31201,31116,Registered
0h 44m 30s,7/5/2014 15:48,31041,31076,Casual
0h 48m 27s,7/5/2014 15:48,31248,31250,Casual
0h 13m 4s,7/5/2014 15:49,31035,31017,Registered
0h 11m 28s,7/5/2014 15:49,31229,31266,Registered
0h 29m 45s,7/5/2014 15:49,31612,31633,Casual
0h 48m 4s,7/5/2014 15:49,31000,31002,Casual
0h 25m 43s,7/5/2014 15:49,31243,31247,Casual
0h 7m 54s,7/5/2014 15:49,31201,31116,Registered
0h 56m 19s,7/5/2014 15:49,31261,31243,Casual
0h 32m 58s,7/5/2014 15:49,31232,31268,Casual
0h 18m 4s,7/5/2014 15:49,31312,31101,Registered
1h 8m 49s,7/5/2014 15:49,31258,31240,Casual
0h 23m 59s,7/5/2014 15:49,31243,31633,Casual
1h 8m 38s,7/5/2014 15:49,31258,31240,Casual
0h 17m 58s,7/5/2014 15:49,31312,31101,Registered
0h 24m 7s,7/5/2014 15:49,31243,31633,Casual
0h 16m 29s,7/5/2014 15:49,31313,31200,Casual
0h 5m 42s,7/5/2014 15:49,31240,31249,Registered
0h 29m 8s,7/5/2014 15:49,31612,31633,Casual
0h 21m 34s,7/5/2014 15:49,31243,31247,Casual
0h 47m 34s,7/5/2014 15:49,31000,31002,Casual
0h 52m 20s,7/5/2014 15:49,31121,31628,Casual
0h 9m 55s,7/5/2014 15:50,31264,31243,Casual
0h 5m 33s,7/5/2014 15:50,31240,31249,Casual
1h 13m 58s,7/5/2014 15:50,31247,31258,Casual
0h 16m 34s,7/5/2014 15:50,31628,31219,Casual
0h 7m 59s,7/5/2014 15:50,31246,31250,Registered
0h 5m 50s,7/5/2014 15:50,31245,31214,Registered
0h 19m 47s,7/5/2014 15:50,31600,31258,Registered
0h 6m 36s,7/5/2014 15:50,31628,31608,Casual
1h 13m 40s,7/5/2014 15:50,31247,31258,Casual
0h 49m 42s,7/5/2014 15:50,31269,31257,Casual
0h 16m 53s,7/5/2014 15:50,31200,31620,Registered
0h 11m 26s,7/5/2014 15:50,31204,31219,Casual
0h 44m 50s,7/5/2014 15:50,31218,31215,Casual
0h 19m 59s,7/5/2014 15:50,31258,31247,Casual
0h 6m 0s,7/5/2014 15:50,31200,31203,Registered
0h 56m 50s,7/5/2014 15:50,31218,31215,Casual
0h 18m 54s,7/5/2014 15:50,31258,31247,Casual
0h 31m 26s,7/5/2014 15:50,31232,31268,Casual
0h 44m 27s,7/5/2014 15:50,31218,31215,Casual
0h 5m 43s,7/5/2014 15:50,31202,31116,Registered
0h 14m 11s,7/5/2014 15:50,31246,31201,Registered
0h 7m 6s,7/5/2014 15:51,31246,31250,Registered
0h 12m 18s,7/5/2014 15:51,31261,31100,Casual
0h 42m 14s,7/5/2014 15:51,31218,31215,Casual
0h 15m 26s,7/5/2014 15:51,31600,31614,Registered
0h 13m 55s,7/5/2014 15:51,31246,31201,Registered
0h 7m 3s,7/5/2014 15:51,31602,31105,Casual
0h 12m 17s,7/5/2014 15:51,31261,31100,Casual
0h 3m 59s,7/5/2014 15:51,31619,31610,Registered
0h 29m 29s,7/5/2014 15:51,31258,31271,Casual
0h 29m 8s,7/5/2014 15:51,31258,31271,Casual
1h 12m 0s,7/5/2014 15:51,31247,31258,Casual
0h 18m 27s,7/5/2014 15:51,31248,31258,Casual
0h 6m 41s,7/5/2014 15:51,31229,31221,Registered
0h 10m 0s,7/5/2014 15:51,31108,31634,Casual
0h 49m 29s,7/5/2014 15:51,31269,31260,Registered
0h 6m 52s,7/5/2014 15:51,31408,32011,Registered
0h 22m 39s,7/5/2014 15:52,31632,31233,Registered
0h 19m 49s,7/5/2014 15:52,31247,31116,Casual
0h 20m 8s,7/5/2014 15:52,31248,31613,Registered
0h 20m 1s,7/5/2014 15:52,31248,31613,Registered
0h 29m 21s,7/5/2014 15:52,31310,31110,Registered
0h 29m 28s,7/5/2014 15:52,31310,31110,Casual
0h 49m 28s,7/5/2014 15:52,31106,31628,Casual
0h 8m 45s,7/5/2014 15:52,31632,31623,Registered
0h 5m 40s,7/5/2014 15:52,31625,31606,Registered
0h 33m 18s,7/5/2014 15:52,31616,31246,Casual
0h 10m 45s,7/5/2014 15:52,31247,31244,Casual
0h 41m 46s,7/5/2014 15:52,31041,31249,Registered
0h 11m 11s,7/5/2014 15:52,31627,31509,Registered
0h 11m 33s,7/5/2014 15:52,31200,31121,Registered
0h 11m 28s,7/5/2014 15:52,31627,31509,Registered
0h 0m 14s,7/5/2014 15:52,31231,31231,Registered
0h 10m 18s,7/5/2014 15:52,31247,31244,Casual
0h 11m 26s,7/5/2014 15:53,31627,31509,Registered
0h 15m 15s,7/5/2014 15:53,31264,31222,Casual
0h 29m 14s,7/5/2014 15:53,31232,31268,Casual
0h 28m 23s,7/5/2014 15:53,31240,31258,Casual
0h 50m 49s,7/5/2014 15:53,31249,31249,Casual
0h 36m 12s,7/5/2014 15:53,31106,31611,Registered
0h 12m 35s,7/5/2014 15:53,31102,31228,Registered
0h 11m 22s,7/5/2014 15:53,31201,31257,Registered
0h 24m 50s,7/5/2014 15:53,31246,31105,Registered
0h 22m 54s,7/5/2014 15:53,31106,31246,Registered
1h 58m 45s,7/5/2014 15:53,31271,31212,Casual
0h 57m 19s,7/5/2014 15:53,31231,31258,Casual
0h 25m 29s,7/5/2014 15:53,31612,31633,Casual
0h 56m 49s,7/5/2014 15:53,31231,31258,Registered
0h 50m 33s,7/5/2014 15:53,31249,31249,Casual
0h 10m 41s,7/5/2014 15:53,31617,31626,Casual
1h 49m 27s,7/5/2014 15:53,31000,31002,Casual
0h 24m 24s,7/5/2014 15:53,31614,31602,Registered
0h 9m 46s,7/5/2014 15:54,31400,31111,Registered
0h 10m 24s,7/5/2014 15:54,31617,31626,Casual
0h 25m 3s,7/5/2014 15:54,31612,31633,Casual
1h 52m 58s,7/5/2014 15:54,31215,31200,Casual
0h 12m 6s,7/5/2014 15:54,31269,31620,Registered
0h 23m 12s,7/5/2014 15:54,31229,31271,Registered
0h 23m 10s,7/5/2014 15:54,31229,31271,Registered
0h 5m 52s,7/5/2014 15:54,31622,31623,Registered
0h 4m 39s,7/5/2014 15:54,31503,31245,Registered
0h 20m 37s,7/5/2014 15:54,31249,31243,Casual
0h 20m 26s,7/5/2014 15:54,31249,31243,Registered
0h 20m 24s,7/5/2014 15:54,31249,31243,Casual
0h 9m 58s,7/5/2014 15:54,31617,31626,Casual
0h 10m 20s,7/5/2014 15:54,31269,31634,Casual
1h 55m 45s,7/5/2014 15:54,31248,31247,Casual
0h 13m 50s,7/5/2014 15:54,31255,31268,Registered
0h 19m 35s,7/5/2014 15:54,31272,31201,Registered
0h 9m 58s,7/5/2014 15:54,31269,31634,Registered
0h 5m 7s,7/5/2014 15:54,31231,31242,Registered
0h 13m 3s,7/5/2014 15:54,31613,31272,Registered
0h 14m 25s,7/5/2014 15:55,31202,31118,Registered
0h 11m 42s,7/5/2014 15:55,31248,31242,Registered
0h 19m 50s,7/5/2014 15:55,31249,31243,Casual
1h 52m 11s,7/5/2014 15:55,31215,31200,Casual
0h 21m 6s,7/5/2014 15:55,31247,31258,Casual
1h 20m 27s,7/5/2014 15:55,31306,31215,Casual
0h 10m 27s,7/5/2014 15:55,31110,31255,Registered
0h 12m 27s,7/5/2014 15:55,31111,31620,Registered
0h 12m 36s,7/5/2014 15:55,31111,31620,Registered
0h 9m 22s,7/5/2014 15:55,31617,31626,Registered
0h 11m 58s,7/5/2014 15:55,31406,31107,Registered
0h 11m 41s,7/5/2014 15:55,31268,31223,Registered
0h 21m 35s,7/5/2014 15:55,31249,31247,Casual
1h 20m 22s,7/5/2014 15:55,31306,31215,Casual
0h 11m 13s,7/5/2014 15:55,31229,31401,Registered
0h 27m 47s,7/5/2014 15:55,31268,31121,Registered
0h 12m 51s,7/5/2014 15:55,31111,31620,Registered
0h 12m 59s,7/5/2014 15:55,31111,31620,Registered
0h 27m 52s,7/5/2014 15:55,31271,31248,Casual
0h 11m 12s,7/5/2014 15:55,31230,31109,Registered
0h 27m 7s,7/5/2014 15:55,31271,31248,Casual
0h 29m 37s,7/5/2014 15:56,31616,31246,Casual
2h 15m 59s,7/5/2014 15:56,31236,31215,Casual
0h 6m 10s,7/5/2014 15:56,31246,31200,Registered
0h 9m 13s,7/5/2014 15:56,31614,31613,Registered
0h 28m 39s,7/5/2014 15:56,31273,31634,Registered
0h 20m 16s,7/5/2014 15:56,31505,31502,Registered
1h 54m 13s,7/5/2014 15:56,31248,31247,Casual
0h 2m 46s,7/5/2014 15:56,31607,31626,Registered
0h 21m 21s,7/5/2014 15:56,31249,31008,Casual
0h 21m 4s,7/5/2014 15:56,31249,31008,Casual
0h 1m 11s,7/5/2014 15:56,31243,31243,Registered
1h 7m 13s,7/5/2014 15:56,32030,32030,Casual
0h 24m 53s,7/5/2014 15:56,31066,31008,Casual
0h 34m 11s,7/5/2014 15:56,32003,32048,Casual
0h 6m 44s,7/5/2014 15:56,31613,31630,Registered
0h 2m 33s,7/5/2014 15:56,31241,31267,Registered
0h 11m 3s,7/5/2014 15:57,31200,31265,Registered
0h 10m 59s,7/5/2014 15:57,31608,31108,Registered
0h 24m 31s,7/5/2014 15:57,31066,31008,Casual
0h 18m 34s,7/5/2014 15:57,31256,31242,Casual
0h 5m 50s,7/5/2014 15:57,31509,31202,Registered
0h 18m 21s,7/5/2014 15:57,31225,31263,Casual
0h 11m 8s,7/5/2014 15:57,31272,31612,Registered
0h 25m 48s,7/5/2014 15:57,31268,31121,Casual
0h 2m 14s,7/5/2014 15:57,31620,31264,Registered
0h 19m 18s,7/5/2014 15:57,31203,31111,Registered
1h 3m 10s,7/5/2014 15:57,32030,32030,Casual
0h 30m 42s,7/5/2014 15:57,31203,31627,Registered
0h 23m 51s,7/5/2014 15:57,31231,31200,Casual
0h 21m 42s,7/5/2014 15:57,31205,31257,Casual
0h 21m 44s,7/5/2014 15:57,31205,31257,Casual
0h 28m 12s,7/5/2014 15:57,31203,31273,Casual
0h 30m 28s,7/5/2014 15:57,31203,31627,Registered
0h 21m 33s,7/5/2014 15:57,31257,31257,Casual
0h 0m 8s,7/5/2014 15:57,31619,31619,Registered
0h 8m 11s,7/5/2014 15:57,31267,31268,Registered
0h 6m 6s,7/5/2014 15:57,31270,31256,Casual
0h 11m 41s,7/5/2014 15:57,31121,31304,Registered
1h 52m 36s,7/5/2014 15:58,31248,31247,Casual
0h 28m 41s,7/5/2014 15:58,31010,31249,Registered
0h 21m 38s,7/5/2014 15:58,31633,31264,Registered
0h 0m 16s,7/5/2014 15:58,31623,31623,Registered
0h 3m 46s,7/5/2014 15:58,31619,31610,Registered
0h 12m 40s,7/5/2014 15:58,31063,31067,Registered
0h 21m 33s,7/5/2014 15:58,31306,31224,Registered
0h 15m 38s,7/5/2014 15:58,31633,31200,Casual
0h 23m 30s,7/5/2014 15:58,31225,31248,Casual
0h 23m 0s,7/5/2014 15:58,31231,31200,Casual
0h 23m 26s,7/5/2014 15:58,31225,31248,Casual
0h 18m 7s,7/5/2014 15:58,31006,31013,Casual
0h 26m 50s,7/5/2014 15:58,31203,31273,Casual
0h 26m 56s,7/5/2014 15:58,31010,31249,Registered
0h 15m 31s,7/5/2014 15:58,31222,31258,Casual
0h 18m 20s,7/5/2014 15:58,31508,31622,Registered
0h 7m 47s,7/5/2014 15:58,31611,31638,Registered
0h 7m 21s,7/5/2014 15:58,31105,31105,Casual
0h 18m 21s,7/5/2014 15:58,31508,31622,Registered
0h 38m 59s,7/5/2014 15:59,31249,31634,Casual
0h 5m 52s,7/5/2014 15:59,31629,31623,Registered
0h 7m 49s,7/5/2014 15:59,31104,31102,Registered
0h 12m 40s,7/5/2014 15:59,31114,31600,Registered
0h 22m 33s,7/5/2014 15:59,31231,31200,Registered
0h 22m 57s,7/5/2014 15:59,31219,31243,Casual
0h 50m 37s,7/5/2014 15:59,31247,31247,Casual
0h 6m 10s,7/5/2014 15:59,31109,31101,Registered
0h 26m 8s,7/5/2014 15:59,31203,31273,Casual
0h 40m 31s,7/5/2014 15:59,31249,31208,Casual
4h 9m 59s,7/5/2014 15:59,31238,31238,Casual
1h 45m 0s,7/5/2014 15:59,31272,31243,Casual
0h 5m 42s,7/5/2014 15:59,31202,31200,Registered
0h 38m 3s,7/5/2014 15:59,31236,31236,Casual
0h 16m 8s,7/5/2014 15:59,31305,31202,Registered
0h 15m 16s,7/5/2014 15:59,31222,31258,Casual
0h 34m 4s,7/5/2014 15:59,31605,31229,Registered
1h 11m 9s,7/5/2014 15:59,31002,31002,Casual
1h 51m 0s,7/5/2014 15:59,31248,31247,Casual
0h 3m 14s,7/5/2014 15:59,31608,31613,Casual
0h 21m 29s,7/5/2014 15:59,31219,31243,Casual
0h 50m 28s,7/5/2014 15:59,31247,31247,Casual
0h 37m 45s,7/5/2014 16:00,31249,31634,Casual
0h 5m 22s,7/5/2014 16:00,31618,31613,Registered
1h 10m 38s,7/5/2014 16:00,31002,31002,Casual
0h 4m 56s,7/5/2014 16:00,31262,31265,Registered
0h 8m 40s,7/5/2014 16:00,31638,31264,Casual
0h 7m 15s,7/5/2014 16:00,31030,31019,Registered
0h 37m 5s,7/5/2014 16:00,31249,31634,Casual
1h 42m 5s,7/5/2014 16:00,31215,31600,Casual
0h 5m 42s,7/5/2014 16:00,31612,31619,Registered
0h 15m 15s,7/5/2014 16:00,31256,31242,Casual
1h 42m 39s,7/5/2014 16:00,31000,31002,Casual
1h 41m 46s,7/5/2014 16:00,31215,31600,Casual
0h 15m 8s,7/5/2014 16:00,31264,31269,Casual
0h 11m 45s,7/5/2014 16:00,31244,31634,Registered
0h 42m 0s,7/5/2014 16:01,31246,31236,Casual
0h 14m 44s,7/5/2014 16:01,31264,31269,Casual
0h 8m 31s,7/5/2014 16:01,31623,31611,Registered
0h 8m 26s,7/5/2014 16:01,31623,31611,Registered
0h 14m 30s,7/5/2014 16:01,31256,31242,Casual
0h 18m 2s,7/5/2014 16:01,31112,31101,Casual
0h 14m 14s,7/5/2014 16:01,31406,31111,Registered
0h 37m 31s,7/5/2014 16:01,31269,31005,Registered
0h 17m 56s,7/5/2014 16:01,31112,31101,Casual
0h 6m 30s,7/5/2014 16:01,31611,31611,Casual
1h 5m 54s,7/5/2014 16:01,31258,31272,Casual
0h 24m 24s,7/5/2014 16:01,31223,31108,Registered
1h 0m 38s,7/5/2014 16:01,31201,31215,Casual
1h 43m 18s,7/5/2014 16:01,31272,31243,Casual
1h 5m 39s,7/5/2014 16:01,31258,31272,Casual
0h 23m 35s,7/5/2014 16:01,31114,31225,Casual
0h 6m 6s,7/5/2014 16:01,31611,31611,Casual
0h 9m 16s,7/5/2014 16:01,31203,31118,Registered
0h 2m 13s,7/5/2014 16:01,31214,31201,Registered
0h 48m 19s,7/5/2014 16:01,31247,31247,Casual
0h 8m 56s,7/5/2014 16:02,31023,31018,Registered
0h 21m 23s,7/5/2014 16:02,31231,31116,Registered
0h 10m 39s,7/5/2014 16:02,31244,31634,Registered
0h 21m 22s,7/5/2014 16:02,31231,31116,Casual
0h 23m 2s,7/5/2014 16:02,31600,31604,Casual
0h 21m 9s,7/5/2014 16:02,31231,31116,Casual
0h 27m 36s,7/5/2014 16:02,31223,31108,Registered
0h 59m 58s,7/5/2014 16:02,31201,31215,Casual
0h 23m 5s,7/5/2014 16:02,31114,31225,Casual
0h 23m 51s,7/5/2014 16:02,31249,31248,Casual
1h 8m 9s,7/5/2014 16:02,31002,31002,Casual
0h 3m 37s,7/5/2014 16:02,31117,31105,Registered
0h 37m 33s,7/5/2014 16:02,31258,31239,Casual
0h 14m 3s,7/5/2014 16:02,31108,31265,Registered
0h 23m 22s,7/5/2014 16:02,31260,31261,Casual
0h 14m 20s,7/5/2014 16:02,31247,31258,Casual
0h 5m 56s,7/5/2014 16:02,31203,31214,Registered
0h 14m 2s,7/5/2014 16:02,31108,31265,Registered
0h 16m 45s,7/5/2014 16:02,31114,31267,Registered
0h 11m 35s,7/5/2014 16:02,31623,31611,Casual
0h 4m 28s,7/5/2014 16:03,31120,31101,Registered
0h 36m 47s,7/5/2014 16:03,31258,31239,Casual
0h 23m 21s,7/5/2014 16:03,31249,31248,Casual
0h 15m 3s,7/5/2014 16:03,31223,31105,Registered
0h 28m 38s,7/5/2014 16:03,31258,31215,Registered
0h 14m 43s,7/5/2014 16:03,31247,31201,Casual
0h 27m 45s,7/5/2014 16:03,31249,31200,Registered
0h 5m 31s,7/5/2014 16:03,31202,31109,Registered
0h 28m 12s,7/5/2014 16:03,31258,31215,Registered
0h 34m 33s,7/5/2014 16:03,31605,31113,Registered
0h 22m 42s,7/5/2014 16:03,31260,31261,Casual
1h 22m 26s,7/5/2014 16:03,31236,31236,Casual
0h 8m 18s,7/5/2014 16:03,31204,31231,Registered
0h 10m 2s,7/5/2014 16:03,31100,31200,Casual
0h 10m 46s,7/5/2014 16:03,31112,31602,Registered
0h 8m 2s,7/5/2014 16:03,31204,31231,Registered
0h 39m 24s,7/5/2014 16:03,31246,31236,Casual
0h 10m 27s,7/5/2014 16:03,31613,31628,Registered
0h 27m 31s,7/5/2014 16:03,31613,31633,Casual
0h 20m 32s,7/5/2014 16:03,31203,31223,Registered
0h 10m 46s,7/5/2014 16:03,31623,31611,Casual
0h 9m 47s,7/5/2014 16:03,31100,31200,Casual
0h 7m 19s,7/5/2014 16:03,31251,31221,Registered
0h 6m 10s,7/5/2014 16:03,31267,31266,Registered
0h 4m 22s,7/5/2014 16:03,31006,31004,Registered
0h 20m 7s,7/5/2014 16:03,31203,31223,Registered
0h 18m 59s,7/5/2014 16:03,31258,31228,Casual
0h 10m 29s,7/5/2014 16:04,31007,31010,Registered
0h 13m 58s,7/5/2014 16:04,31247,31201,Casual
0h 11m 58s,7/5/2014 16:04,31246,31116,Registered
0h 18m 44s,7/5/2014 16:04,31258,31228,Casual
0h 13m 51s,7/5/2014 16:04,31207,31200,Registered
0h 18m 28s,7/5/2014 16:04,31258,31228,Casual
0h 5m 0s,7/5/2014 16:04,31116,31200,Registered
0h 19m 51s,7/5/2014 16:04,31258,31204,Casual
0h 3m 34s,7/5/2014 16:04,31214,31202,Casual
0h 8m 9s,7/5/2014 16:04,31246,31212,Casual
0h 31m 51s,7/5/2014 16:04,31609,31215,Casual
0h 23m 44s,7/5/2014 16:05,31121,31258,Casual
0h 7m 23s,7/5/2014 16:05,31246,31212,Casual
